"STATE","STATEABBREVIATION","COUNTY","STATEFP","COUNTYFP","INDICATOR","YEAR","VALUE"
"Wyoming","WY","Crook County","56","011","opioid_RxRate","2006","15.4"
"Wyoming","WY","Fremont County","56","013","opioid_RxRate","2006","64.5"
"Wyoming","WY","Goshen County","56","015","opioid_RxRate","2006","78.2"
"Wyoming","WY","Hot Springs County","56","017","opioid_RxRate","2006","135.1"
"Wyoming","WY","Johnson County","56","019","opioid_RxRate","2006","68.6"
"Wyoming","WY","Laramie County","56","021","opioid_RxRate","2006","69.2"
"Wyoming","WY","Lincoln County","56","023","opioid_RxRate","2006","89.3"
"Wyoming","WY","Natrona County","56","025","opioid_RxRate","2006","90"
"Wyoming","WY","Park County","56","029","opioid_RxRate","2006","87.7"
"Wyoming","WY","Platte County","56","031","opioid_RxRate","2006","76.2"
"Wyoming","WY","Sheridan County","56","033","opioid_RxRate","2006","100.1"
"Wyoming","WY","Sublette County","56","035","opioid_RxRate","2006","59.2"
"Wyoming","WY","Sweetwater County","56","037","opioid_RxRate","2006","97.2"
"Wyoming","WY","Teton County","56","039","opioid_RxRate","2006","82.8"
"Wyoming","WY","Uinta County","56","041","opioid_RxRate","2006","98.1"
"Wyoming","WY","Washakie County","56","043","opioid_RxRate","2006","104.2"
"Wyoming","WY","Weston County","56","045","opioid_RxRate","2006","71.7"
"Alabama","AL","Perry County","01","105","opioid_RxRate","2006",""
"Alaska","AK","Aleutians East Borough","02","013","opioid_RxRate","2006",""
"Alaska","AK","Aleutians West Census Area","02","016","opioid_RxRate","2006",""
"Alaska","AK","Bethel Census Area","02","050","opioid_RxRate","2006",""
"Alaska","AK","Bristol Bay Borough","02","060","opioid_RxRate","2006",""
"Alaska","AK","Denali Borough","02","068","opioid_RxRate","2006",""
"Alaska","AK","Dillingham Census Area","02","070","opioid_RxRate","2006",""
"Alaska","AK","Haines Borough","02","100","opioid_RxRate","2006",""
"Alaska","AK","Hoonah-Angoon Census Area","02","105","opioid_RxRate","2006",""
"Alaska","AK","Kusilvak Census Area","02","158","opioid_RxRate","2006",""
"Alaska","AK","Lake and Peninsula Borough","02","164","opioid_RxRate","2006",""
"Alaska","AK","Nome Census Area","02","180","opioid_RxRate","2006",""
"Alaska","AK","North Slope Borough","02","185","opioid_RxRate","2006",""
"Alaska","AK","Northwest Arctic Borough","02","188","opioid_RxRate","2006",""
"Alaska","AK","Prince of Wales-Hyder Census Area","02","198","opioid_RxRate","2006",""
"Alaska","AK","Sitka City and Borough","02","220","opioid_RxRate","2006",""
"Alaska","AK","Skagway Municipality","02","230","opioid_RxRate","2006",""
"Alaska","AK","Southeast Fairbanks Census Area","02","240","opioid_RxRate","2006",""
"Alaska","AK","Wrangell City and Borough","02","275","opioid_RxRate","2006",""
"Alaska","AK","Yakutat City and Borough","02","282","opioid_RxRate","2006",""
"Alaska","AK","Yukon-Koyukuk Census Area","02","290","opioid_RxRate","2006",""
"Arizona","AZ","Greenlee County","04","011","opioid_RxRate","2006",""
"Arkansas","AR","Cleveland County","05","025","opioid_RxRate","2006",""
"Arkansas","AR","Lafayette County","05","073","opioid_RxRate","2006",""
"Arkansas","AR","Lee County","05","077","opioid_RxRate","2006",""
"Arkansas","AR","Nevada County","05","099","opioid_RxRate","2006",""
"Arkansas","AR","Newton County","05","101","opioid_RxRate","2006",""
"Arkansas","AR","Pike County","05","109","opioid_RxRate","2006",""
"Arkansas","AR","Searcy County","05","129","opioid_RxRate","2006",""
"Arkansas","AR","Woodruff County","05","147","opioid_RxRate","2006",""
"California","CA","Alpine County","06","003","opioid_RxRate","2006",""
"California","CA","Sierra County","06","091","opioid_RxRate","2006",""
"Colorado","CO","Conejos County","08","021","opioid_RxRate","2006",""
"Colorado","CO","Costilla County","08","023","opioid_RxRate","2006",""
"Colorado","CO","Custer County","08","027","opioid_RxRate","2006",""
"Colorado","CO","Dolores County","08","033","opioid_RxRate","2006",""
"Colorado","CO","Gilpin County","08","047","opioid_RxRate","2006",""
"Colorado","CO","Hinsdale County","08","053","opioid_RxRate","2006",""
"Colorado","CO","Jackson County","08","057","opioid_RxRate","2006",""
"Colorado","CO","Kit Carson County","08","063","opioid_RxRate","2006",""
"Colorado","CO","Lincoln County","08","073","opioid_RxRate","2006",""
"Colorado","CO","Mineral County","08","079","opioid_RxRate","2006",""
"Colorado","CO","Rio Blanco County","08","103","opioid_RxRate","2006",""
"Colorado","CO","Saguache County","08","109","opioid_RxRate","2006",""
"Colorado","CO","San Juan County","08","111","opioid_RxRate","2006",""
"Florida","FL","Glades County","12","043","opioid_RxRate","2006",""
"Georgia","GA","Baker County","13","007","opioid_RxRate","2006",""
"Georgia","GA","Brantley County","13","025","opioid_RxRate","2006",""
"Georgia","GA","Calhoun County","13","037","opioid_RxRate","2006",""
"Georgia","GA","Chattahoochee County","13","053","opioid_RxRate","2006",""
"Georgia","GA","Crawford County","13","079","opioid_RxRate","2006",""
"Georgia","GA","Dooly County","13","093","opioid_RxRate","2006",""
"Georgia","GA","Echols County","13","101","opioid_RxRate","2006",""
"Georgia","GA","Glascock County","13","125","opioid_RxRate","2006",""
"Georgia","GA","Hancock County","13","141","opioid_RxRate","2006",""
"Georgia","GA","Heard County","13","149","opioid_RxRate","2006",""
"Georgia","GA","Lanier County","13","173","opioid_RxRate","2006",""
"Georgia","GA","Lincoln County","13","181","opioid_RxRate","2006",""
"Georgia","GA","Long County","13","183","opioid_RxRate","2006",""
"Georgia","GA","Marion County","13","197","opioid_RxRate","2006",""
"Georgia","GA","Montgomery County","13","209","opioid_RxRate","2006",""
"Georgia","GA","Oglethorpe County","13","221","opioid_RxRate","2006",""
"Georgia","GA","Pike County","13","231","opioid_RxRate","2006",""
"Georgia","GA","Quitman County","13","239","opioid_RxRate","2006",""
"Georgia","GA","Schley County","13","249","opioid_RxRate","2006",""
"Georgia","GA","Talbot County","13","263","opioid_RxRate","2006",""
"Georgia","GA","Taliaferro County","13","265","opioid_RxRate","2006",""
"Georgia","GA","Taylor County","13","269","opioid_RxRate","2006",""
"Georgia","GA","Terrell County","13","273","opioid_RxRate","2006",""
"Georgia","GA","Treutlen County","13","283","opioid_RxRate","2006",""
"Georgia","GA","Warren County","13","301","opioid_RxRate","2006",""
"Georgia","GA","Webster County","13","307","opioid_RxRate","2006",""
"Georgia","GA","Wheeler County","13","309","opioid_RxRate","2006",""
"Georgia","GA","Wilcox County","13","315","opioid_RxRate","2006",""
"Georgia","GA","Wilkinson County","13","319","opioid_RxRate","2006",""
"Hawaii","HI","Kalawao County","15","005","opioid_RxRate","2006",""
"Idaho","ID","Adams County","16","003","opioid_RxRate","2006",""
"Idaho","ID","Boise County","16","015","opioid_RxRate","2006",""
"Idaho","ID","Camas County","16","025","opioid_RxRate","2006",""
"Idaho","ID","Caribou County","16","029","opioid_RxRate","2006",""
"Idaho","ID","Clark County","16","033","opioid_RxRate","2006",""
"Idaho","ID","Lincoln County","16","063","opioid_RxRate","2006",""
"Idaho","ID","Oneida County","16","071","opioid_RxRate","2006",""
"Idaho","ID","Owyhee County","16","073","opioid_RxRate","2006",""
"Illinois","IL","Brown County","17","009","opioid_RxRate","2006",""
"Illinois","IL","Cumberland County","17","035","opioid_RxRate","2006",""
"Illinois","IL","Edwards County","17","047","opioid_RxRate","2006",""
"Illinois","IL","Hamilton County","17","065","opioid_RxRate","2006",""
"Illinois","IL","Henderson County","17","071","opioid_RxRate","2006",""
"Illinois","IL","Johnson County","17","087","opioid_RxRate","2006",""
"Illinois","IL","Menard County","17","129","opioid_RxRate","2006",""
"Illinois","IL","Pope County","17","151","opioid_RxRate","2006",""
"Illinois","IL","Pulaski County","17","153","opioid_RxRate","2006",""
"Illinois","IL","Putnam County","17","155","opioid_RxRate","2006",""
"Illinois","IL","Stark County","17","175","opioid_RxRate","2006",""
"Indiana","IN","Warren County","18","171","opioid_RxRate","2006",""
"Iowa","IA","Benton County","19","011","opioid_RxRate","2006",""
"Iowa","IA","Van Buren County","19","177","opioid_RxRate","2006",""
"Iowa","IA","Worth County","19","195","opioid_RxRate","2006",""
"Kansas","KS","Anderson County","20","003","opioid_RxRate","2006",""
"Kansas","KS","Chase County","20","017","opioid_RxRate","2006",""
"Kansas","KS","Clark County","20","025","opioid_RxRate","2006",""
"Kansas","KS","Comanche County","20","033","opioid_RxRate","2006",""
"Kansas","KS","Doniphan County","20","043","opioid_RxRate","2006",""
"Kansas","KS","Edwards County","20","047","opioid_RxRate","2006",""
"Kansas","KS","Elk County","20","049","opioid_RxRate","2006",""
"Kansas","KS","Ellsworth County","20","053","opioid_RxRate","2006",""
"Kansas","KS","Gove County","20","063","opioid_RxRate","2006",""
"Kansas","KS","Grant County","20","067","opioid_RxRate","2006",""
"Kansas","KS","Greenwood County","20","073","opioid_RxRate","2006",""
"Kansas","KS","Harper County","20","077","opioid_RxRate","2006",""
"Kansas","KS","Haskell County","20","081","opioid_RxRate","2006",""
"Kansas","KS","Hodgeman County","20","083","opioid_RxRate","2006",""
"Kansas","KS","Jewell County","20","089","opioid_RxRate","2006",""
"Kansas","KS","Kiowa County","20","097","opioid_RxRate","2006",""
"Kansas","KS","Lane County","20","101","opioid_RxRate","2006",""
"Kansas","KS","Lincoln County","20","105","opioid_RxRate","2006",""
"Kansas","KS","Linn County","20","107","opioid_RxRate","2006",""
"Kansas","KS","Meade County","20","119","opioid_RxRate","2006",""
"Kansas","KS","Morris County","20","127","opioid_RxRate","2006",""
"Kansas","KS","Ness County","20","135","opioid_RxRate","2006",""
"Kansas","KS","Osage County","20","139","opioid_RxRate","2006",""
"Kansas","KS","Ottawa County","20","143","opioid_RxRate","2006",""
"Kansas","KS","Phillips County","20","147","opioid_RxRate","2006",""
"Kansas","KS","Rawlins County","20","153","opioid_RxRate","2006",""
"Kansas","KS","Rooks County","20","163","opioid_RxRate","2006",""
"Kansas","KS","Russell County","20","167","opioid_RxRate","2006",""
"Kansas","KS","Stafford County","20","185","opioid_RxRate","2006",""
"Kansas","KS","Stanton County","20","187","opioid_RxRate","2006",""
"Kansas","KS","Wabaunsee County","20","197","opioid_RxRate","2006",""
"Kansas","KS","Wallace County","20","199","opioid_RxRate","2006",""
"Kansas","KS","Wichita County","20","203","opioid_RxRate","2006",""
"Kansas","KS","Woodson County","20","207","opioid_RxRate","2006",""
"Kentucky","KY","Bath County","21","011","opioid_RxRate","2006",""
"Kentucky","KY","Bracken County","21","023","opioid_RxRate","2006",""
"Kentucky","KY","Clinton County","21","053","opioid_RxRate","2006",""
"Kentucky","KY","Elliott County","21","063","opioid_RxRate","2006",""
"Kentucky","KY","Hancock County","21","091","opioid_RxRate","2006",""
"Kentucky","KY","Nicholas County","21","181","opioid_RxRate","2006",""
"Kentucky","KY","Robertson County","21","201","opioid_RxRate","2006",""
"Kentucky","KY","Todd County","21","219","opioid_RxRate","2006",""
"Kentucky","KY","Wolfe County","21","237","opioid_RxRate","2006",""
"Louisiana","LA","Bienville Parish","22","013","opioid_RxRate","2006",""
"Louisiana","LA","Caldwell Parish","22","021","opioid_RxRate","2006",""
"Louisiana","LA","Cameron Parish","22","023","opioid_RxRate","2006",""
"Louisiana","LA","Plaquemines Parish","22","075","opioid_RxRate","2006",""
"Louisiana","LA","Tensas Parish","22","107","opioid_RxRate","2006",""
"Michigan","MI","Keweenaw County","26","083","opioid_RxRate","2006",""
"Michigan","MI","Lake County","26","085","opioid_RxRate","2006",""
"Michigan","MI","Leelanau County","26","089","opioid_RxRate","2006",""
"Minnesota","MN","Lake County","27","075","opioid_RxRate","2006",""
"Minnesota","MN","Lake of the Woods County","27","077","opioid_RxRate","2006",""
"Mississippi","MS","Carroll County","28","015","opioid_RxRate","2006",""
"Mississippi","MS","Greene County","28","041","opioid_RxRate","2006",""
"Mississippi","MS","Issaquena County","28","055","opioid_RxRate","2006",""
"Mississippi","MS","Jasper County","28","061","opioid_RxRate","2006",""
"Mississippi","MS","Jefferson County","28","063","opioid_RxRate","2006",""
"Mississippi","MS","Quitman County","28","119","opioid_RxRate","2006",""
"Mississippi","MS","Smith County","28","129","opioid_RxRate","2006",""
"Mississippi","MS","Tunica County","28","143","opioid_RxRate","2006",""
"Mississippi","MS","Webster County","28","155","opioid_RxRate","2006",""
"Missouri","MO","Andrew County","29","003","opioid_RxRate","2006",""
"Missouri","MO","Bollinger County","29","017","opioid_RxRate","2006",""
"Missouri","MO","Caldwell County","29","025","opioid_RxRate","2006",""
"Missouri","MO","Carter County","29","035","opioid_RxRate","2006",""
"Missouri","MO","Cedar County","29","039","opioid_RxRate","2006",""
"Missouri","MO","Chariton County","29","041","opioid_RxRate","2006",""
"Missouri","MO","DeKalb County","29","063","opioid_RxRate","2006",""
"Missouri","MO","Hickory County","29","085","opioid_RxRate","2006",""
"Missouri","MO","Holt County","29","087","opioid_RxRate","2006",""
"Missouri","MO","Knox County","29","103","opioid_RxRate","2006",""
"Missouri","MO","Maries County","29","125","opioid_RxRate","2006",""
"Missouri","MO","Monroe County","29","137","opioid_RxRate","2006",""
"Missouri","MO","Putnam County","29","171","opioid_RxRate","2006",""
"Missouri","MO","Ralls County","29","173","opioid_RxRate","2006",""
"Missouri","MO","Reynolds County","29","179","opioid_RxRate","2006",""
"Missouri","MO","St. Clair County","29","185","opioid_RxRate","2006",""
"Missouri","MO","Schuyler County","29","197","opioid_RxRate","2006",""
"Missouri","MO","Shannon County","29","203","opioid_RxRate","2006",""
"Missouri","MO","Sullivan County","29","211","opioid_RxRate","2006",""
"Missouri","MO","Worth County","29","227","opioid_RxRate","2006",""
"Montana","MT","Carbon County","30","009","opioid_RxRate","2006",""
"Montana","MT","Carter County","30","011","opioid_RxRate","2006",""
"Montana","MT","Daniels County","30","019","opioid_RxRate","2006",""
"Montana","MT","Golden Valley County","30","037","opioid_RxRate","2006",""
"Montana","MT","Granite County","30","039","opioid_RxRate","2006",""
"Montana","MT","Judith Basin County","30","045","opioid_RxRate","2006",""
"Montana","MT","McCone County","30","055","opioid_RxRate","2006",""
"Montana","MT","Mineral County","30","061","opioid_RxRate","2006",""
"Montana","MT","Petroleum County","30","069","opioid_RxRate","2006",""
"Montana","MT","Powder River County","30","075","opioid_RxRate","2006",""
"Montana","MT","Prairie County","30","079","opioid_RxRate","2006",""
"Montana","MT","Treasure County","30","103","opioid_RxRate","2006",""
"Montana","MT","Wheatland County","30","107","opioid_RxRate","2006",""
"Montana","MT","Wibaux County","30","109","opioid_RxRate","2006",""
"Nebraska","NE","Arthur County","31","005","opioid_RxRate","2006",""
"Nebraska","NE","Banner County","31","007","opioid_RxRate","2006",""
"Nebraska","NE","Blaine County","31","009","opioid_RxRate","2006",""
"Nebraska","NE","Boone County","31","011","opioid_RxRate","2006",""
"Nebraska","NE","Boyd County","31","015","opioid_RxRate","2006",""
"Nebraska","NE","Cherry County","31","031","opioid_RxRate","2006",""
"Nebraska","NE","Clay County","31","035","opioid_RxRate","2006",""
"Nebraska","NE","Colfax County","31","037","opioid_RxRate","2006",""
"Nebraska","NE","Fillmore County","31","059","opioid_RxRate","2006",""
"Nebraska","NE","Frontier County","31","063","opioid_RxRate","2006",""
"Nebraska","NE","Furnas County","31","065","opioid_RxRate","2006",""
"Nebraska","NE","Garfield County","31","071","opioid_RxRate","2006",""
"Nebraska","NE","Gosper County","31","073","opioid_RxRate","2006",""
"Nebraska","NE","Grant County","31","075","opioid_RxRate","2006",""
"Nebraska","NE","Greeley County","31","077","opioid_RxRate","2006",""
"Nebraska","NE","Hayes County","31","085","opioid_RxRate","2006",""
"Nebraska","NE","Hitchcock County","31","087","opioid_RxRate","2006",""
"Nebraska","NE","Hooker County","31","091","opioid_RxRate","2006",""
"Nebraska","NE","Keya Paha County","31","103","opioid_RxRate","2006",""
"Nebraska","NE","Logan County","31","113","opioid_RxRate","2006",""
"Nebraska","NE","Loup County","31","115","opioid_RxRate","2006",""
"Nebraska","NE","McPherson County","31","117","opioid_RxRate","2006",""
"Nebraska","NE","Nance County","31","125","opioid_RxRate","2006",""
"Nebraska","NE","Pawnee County","31","133","opioid_RxRate","2006",""
"Nebraska","NE","Perkins County","31","135","opioid_RxRate","2006",""
"Nebraska","NE","Rock County","31","149","opioid_RxRate","2006",""
"Nebraska","NE","Sherman County","31","163","opioid_RxRate","2006",""
"Nebraska","NE","Sioux County","31","165","opioid_RxRate","2006",""
"Nebraska","NE","Stanton County","31","167","opioid_RxRate","2006",""
"Nebraska","NE","Thayer County","31","169","opioid_RxRate","2006",""
"Nebraska","NE","Thomas County","31","171","opioid_RxRate","2006",""
"Nebraska","NE","Valley County","31","175","opioid_RxRate","2006",""
"Nebraska","NE","Webster County","31","181","opioid_RxRate","2006",""
"Nebraska","NE","Wheeler County","31","183","opioid_RxRate","2006",""
"Nevada","NV","Esmeralda County","32","009","opioid_RxRate","2006",""
"Nevada","NV","Eureka County","32","011","opioid_RxRate","2006",""
"Nevada","NV","Lander County","32","015","opioid_RxRate","2006",""
"Nevada","NV","Pershing County","32","027","opioid_RxRate","2006",""
"Nevada","NV","Storey County","32","029","opioid_RxRate","2006",""
"New Mexico","NM","Catron County","35","003","opioid_RxRate","2006",""
"New Mexico","NM","De Baca County","35","011","opioid_RxRate","2006",""
"New Mexico","NM","Harding County","35","021","opioid_RxRate","2006",""
"New Mexico","NM","Mora County","35","033","opioid_RxRate","2006",""
"New Mexico","NM","Sierra County","35","051","opioid_RxRate","2006",""
"New York","NY","Hamilton County","36","041","opioid_RxRate","2006",""
"North Carolina","NC","Camden County","37","029","opioid_RxRate","2006",""
"North Carolina","NC","Caswell County","37","033","opioid_RxRate","2006",""
"North Carolina","NC","Gates County","37","073","opioid_RxRate","2006",""
"North Carolina","NC","Hyde County","37","095","opioid_RxRate","2006",""
"North Dakota","ND","Billings County","38","007","opioid_RxRate","2006",""
"North Dakota","ND","Burke County","38","013","opioid_RxRate","2006",""
"North Dakota","ND","Cavalier County","38","019","opioid_RxRate","2006",""
"North Dakota","ND","Eddy County","38","027","opioid_RxRate","2006",""
"North Dakota","ND","Foster County","38","031","opioid_RxRate","2006",""
"North Dakota","ND","Nelson County","38","063","opioid_RxRate","2006",""
"North Dakota","ND","Oliver County","38","065","opioid_RxRate","2006",""
"North Dakota","ND","Sargent County","38","081","opioid_RxRate","2006",""
"North Dakota","ND","Sheridan County","38","083","opioid_RxRate","2006",""
"North Dakota","ND","Sioux County","38","085","opioid_RxRate","2006",""
"North Dakota","ND","Slope County","38","087","opioid_RxRate","2006",""
"North Dakota","ND","Steele County","38","091","opioid_RxRate","2006",""
"Oklahoma","OK","Alfalfa County","40","003","opioid_RxRate","2006",""
"Oklahoma","OK","Beaver County","40","007","opioid_RxRate","2006",""
"Oklahoma","OK","Blaine County","40","011","opioid_RxRate","2006",""
"Oklahoma","OK","Cotton County","40","033","opioid_RxRate","2006",""
"Oklahoma","OK","Dewey County","40","043","opioid_RxRate","2006",""
"Oklahoma","OK","Ellis County","40","045","opioid_RxRate","2006",""
"Oklahoma","OK","Harmon County","40","057","opioid_RxRate","2006",""
"Oklahoma","OK","Harper County","40","059","opioid_RxRate","2006",""
"Oklahoma","OK","Johnston County","40","069","opioid_RxRate","2006",""
"Oklahoma","OK","Latimer County","40","077","opioid_RxRate","2006",""
"Oklahoma","OK","Major County","40","093","opioid_RxRate","2006",""
"Oklahoma","OK","Okfuskee County","40","107","opioid_RxRate","2006",""
"Oklahoma","OK","Pushmataha County","40","127","opioid_RxRate","2006",""
"Oklahoma","OK","Roger Mills County","40","129","opioid_RxRate","2006",""
"Oklahoma","OK","Washita County","40","149","opioid_RxRate","2006",""
"Oregon","OR","Gilliam County","41","021","opioid_RxRate","2006",""
"Oregon","OR","Sherman County","41","055","opioid_RxRate","2006",""
"Oregon","OR","Wheeler County","41","069","opioid_RxRate","2006",""
"South Dakota","SD","Aurora County","46","003","opioid_RxRate","2006",""
"South Dakota","SD","Bennett County","46","007","opioid_RxRate","2006",""
"South Dakota","SD","Buffalo County","46","017","opioid_RxRate","2006",""
"South Dakota","SD","Campbell County","46","021","opioid_RxRate","2006",""
"South Dakota","SD","Clark County","46","025","opioid_RxRate","2006",""
"South Dakota","SD","Corson County","46","031","opioid_RxRate","2006",""
"South Dakota","SD","Day County","46","037","opioid_RxRate","2006",""
"South Dakota","SD","Deuel County","46","039","opioid_RxRate","2006",""
"South Dakota","SD","Dewey County","46","041","opioid_RxRate","2006",""
"South Dakota","SD","Hamlin County","46","057","opioid_RxRate","2006",""
"South Dakota","SD","Hanson County","46","061","opioid_RxRate","2006",""
"South Dakota","SD","Harding County","46","063","opioid_RxRate","2006",""
"South Dakota","SD","Hyde County","46","069","opioid_RxRate","2006",""
"South Dakota","SD","Jackson County","46","071","opioid_RxRate","2006",""
"South Dakota","SD","Jones County","46","075","opioid_RxRate","2006",""
"South Dakota","SD","Lyman County","46","085","opioid_RxRate","2006",""
"South Dakota","SD","Oglala Lakota County","46","102","opioid_RxRate","2006",""
"South Dakota","SD","Sanborn County","46","111","opioid_RxRate","2006",""
"South Dakota","SD","Spink County","46","115","opioid_RxRate","2006",""
"South Dakota","SD","Stanley County","46","117","opioid_RxRate","2006",""
"South Dakota","SD","Sully County","46","119","opioid_RxRate","2006",""
"South Dakota","SD","Todd County","46","121","opioid_RxRate","2006",""
"South Dakota","SD","Ziebach County","46","137","opioid_RxRate","2006",""
"Tennessee","TN","Lake County","47","095","opioid_RxRate","2006",""
"Tennessee","TN","Meigs County","47","121","opioid_RxRate","2006",""
"Tennessee","TN","Van Buren County","47","175","opioid_RxRate","2006",""
"Texas","TX","Archer County","48","009","opioid_RxRate","2006",""
"Texas","TX","Blanco County","48","031","opioid_RxRate","2006",""
"Texas","TX","Borden County","48","033","opioid_RxRate","2006",""
"Texas","TX","Briscoe County","48","045","opioid_RxRate","2006",""
"Texas","TX","Callahan County","48","059","opioid_RxRate","2006",""
"Texas","TX","Carson County","48","065","opioid_RxRate","2006",""
"Texas","TX","Castro County","48","069","opioid_RxRate","2006",""
"Texas","TX","Clay County","48","077","opioid_RxRate","2006",""
"Texas","TX","Cochran County","48","079","opioid_RxRate","2006",""
"Texas","TX","Coke County","48","081","opioid_RxRate","2006",""
"Texas","TX","Concho County","48","095","opioid_RxRate","2006",""
"Texas","TX","Cottle County","48","101","opioid_RxRate","2006",""
"Texas","TX","Culberson County","48","109","opioid_RxRate","2006",""
"Texas","TX","Delta County","48","119","opioid_RxRate","2006",""
"Texas","TX","Dickens County","48","125","opioid_RxRate","2006",""
"Texas","TX","Edwards County","48","137","opioid_RxRate","2006",""
"Texas","TX","Fisher County","48","151","opioid_RxRate","2006",""
"Texas","TX","Garza County","48","169","opioid_RxRate","2006",""
"Texas","TX","Glasscock County","48","173","opioid_RxRate","2006",""
"Texas","TX","Hall County","48","191","opioid_RxRate","2006",""
"Texas","TX","Hamilton County","48","193","opioid_RxRate","2006",""
"Texas","TX","Hansford County","48","195","opioid_RxRate","2006",""
"Texas","TX","Hartley County","48","205","opioid_RxRate","2006",""
"Texas","TX","Haskell County","48","207","opioid_RxRate","2006",""
"Texas","TX","Hemphill County","48","211","opioid_RxRate","2006",""
"Texas","TX","Hudspeth County","48","229","opioid_RxRate","2006",""
"Texas","TX","Irion County","48","235","opioid_RxRate","2006",""
"Texas","TX","Jack County","48","237","opioid_RxRate","2006",""
"Texas","TX","Jeff Davis County","48","243","opioid_RxRate","2006",""
"Texas","TX","Jim Hogg County","48","247","opioid_RxRate","2006",""
"Texas","TX","Kenedy County","48","261","opioid_RxRate","2006",""
"Texas","TX","Kent County","48","263","opioid_RxRate","2006",""
"Texas","TX","King County","48","269","opioid_RxRate","2006",""
"Texas","TX","Kinney County","48","271","opioid_RxRate","2006",""
"Texas","TX","Knox County","48","275","opioid_RxRate","2006",""
"Texas","TX","La Salle County","48","283","opioid_RxRate","2006",""
"Texas","TX","Live Oak County","48","297","opioid_RxRate","2006",""
"Texas","TX","Loving County","48","301","opioid_RxRate","2006",""
"Texas","TX","McMullen County","48","311","opioid_RxRate","2006",""
"Texas","TX","Marion County","48","315","opioid_RxRate","2006",""
"Texas","TX","Martin County","48","317","opioid_RxRate","2006",""
"Texas","TX","Mason County","48","319","opioid_RxRate","2006",""
"Texas","TX","Menard County","48","327","opioid_RxRate","2006",""
"Texas","TX","Mitchell County","48","335","opioid_RxRate","2006",""
"Texas","TX","Motley County","48","345","opioid_RxRate","2006",""
"Texas","TX","Oldham County","48","359","opioid_RxRate","2006",""
"Texas","TX","Parmer County","48","369","opioid_RxRate","2006",""
"Texas","TX","Presidio County","48","377","opioid_RxRate","2006",""
"Texas","TX","Real County","48","385","opioid_RxRate","2006",""
"Texas","TX","Refugio County","48","391","opioid_RxRate","2006",""
"Texas","TX","Roberts County","48","393","opioid_RxRate","2006",""
"Texas","TX","San Saba County","48","411","opioid_RxRate","2006",""
"Texas","TX","Schleicher County","48","413","opioid_RxRate","2006",""
"Texas","TX","Shackelford County","48","417","opioid_RxRate","2006",""
"Texas","TX","Sterling County","48","431","opioid_RxRate","2006",""
"Texas","TX","Stonewall County","48","433","opioid_RxRate","2006",""
"Texas","TX","Sutton County","48","435","opioid_RxRate","2006",""
"Texas","TX","Swisher County","48","437","opioid_RxRate","2006",""
"Texas","TX","Terrell County","48","443","opioid_RxRate","2006",""
"Texas","TX","Throckmorton County","48","447","opioid_RxRate","2006",""
"Texas","TX","Upton County","48","461","opioid_RxRate","2006",""
"Utah","UT","Daggett County","49","009","opioid_RxRate","2006",""
"Utah","UT","Piute County","49","031","opioid_RxRate","2006",""
"Utah","UT","Rich County","49","033","opioid_RxRate","2006",""
"Utah","UT","Wayne County","49","055","opioid_RxRate","2006",""
"Vermont","VT","Essex County","50","009","opioid_RxRate","2006",""
"Virginia","VA","Buckingham County","51","029","opioid_RxRate","2006",""
"Virginia","VA","Charles City County","51","036","opioid_RxRate","2006",""
"Virginia","VA","Clarke County","51","043","opioid_RxRate","2006",""
"Virginia","VA","Craig County","51","045","opioid_RxRate","2006",""
"Virginia","VA","Greene County","51","079","opioid_RxRate","2006",""
"Virginia","VA","Greensville County","51","081","opioid_RxRate","2006",""
"Virginia","VA","Highland County","51","091","opioid_RxRate","2006",""
"Virginia","VA","King and Queen County","51","097","opioid_RxRate","2006",""
"Virginia","VA","Lunenburg County","51","111","opioid_RxRate","2006",""
"Virginia","VA","Madison County","51","113","opioid_RxRate","2006",""
"Virginia","VA","Mathews County","51","115","opioid_RxRate","2006",""
"Virginia","VA","Middlesex County","51","119","opioid_RxRate","2006",""
"Virginia","VA","Prince George County","51","149","opioid_RxRate","2006",""
"Virginia","VA","Rappahannock County","51","157","opioid_RxRate","2006",""
"Virginia","VA","Rockbridge County","51","163","opioid_RxRate","2006",""
"Virginia","VA","Surry County","51","181","opioid_RxRate","2006",""
"Virginia","VA","Manassas Park city","51","685","opioid_RxRate","2006",""
"Virginia","VA","Williamsburg city","51","830","opioid_RxRate","2006",""
"Washington","WA","Garfield County","53","023","opioid_RxRate","2006",""
"Wisconsin","WI","Florence County","55","037","opioid_RxRate","2006",""
"Wisconsin","WI","Menominee County","55","078","opioid_RxRate","2006",""
"Wyoming","WY","Niobrara County","56","027","opioid_RxRate","2006",""
"Puerto Rico","PR","Adjuntas Municipio","72","001","opioid_RxRate","2006",""
"Puerto Rico","PR","Aguada Municipio","72","003","opioid_RxRate","2006",""
"Puerto Rico","PR","Aguadilla Municipio","72","005","opioid_RxRate","2006",""
"Puerto Rico","PR","Aguas Buenas Municipio","72","007","opioid_RxRate","2006",""
"Puerto Rico","PR","Aibonito Municipio","72","009","opioid_RxRate","2006",""
"Puerto Rico","PR","Anasco Municipio","72","011","opioid_RxRate","2006",""
"Puerto Rico","PR","Arecibo Municipio","72","013","opioid_RxRate","2006",""
"Puerto Rico","PR","Arroyo Municipio","72","015","opioid_RxRate","2006",""
