"STATE","STATEABBREVIATION","COUNTY","STATEFP","COUNTYFP","INDICATOR","YEAR","VALUE"
"Georgia","GA","Murray County","13","213","drugdeathrate_est","2007","18.6"
"Georgia","GA","Murray County","13","213","drugdeathrate_est","2008","19.6"
"Georgia","GA","Murray County","13","213","drugdeathrate_est","2009","17.4"
"Georgia","GA","Murray County","13","213","drugdeathrate_est","2010","19.7"
"Georgia","GA","Murray County","13","213","drugdeathrate_est","2011","24.9"
"Georgia","GA","Murray County","13","213","drugdeathrate_est","2012","20.6"
"Georgia","GA","Murray County","13","213","drugdeathrate_est","2013","21.9"
"Georgia","GA","Murray County","13","213","drugdeathrate_est","2014","22.8"
"Georgia","GA","Murray County","13","213","drugdeathrate_est","2015","22.8"
"Georgia","GA","Murray County","13","213","drugdeathrate_est","2016","23"
"Georgia","GA","Murray County","13","213","drugdeathrate_est","2017","25.7"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2003","6.9"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2004","5.5"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2005","5.3"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2006","6.2"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2007","6.8"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2008","7.9"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2009","9"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2010","11.1"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2011","9.9"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2012","10"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2013","8.8"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2014","10.7"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2015","9.4"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2016","10.7"
"Georgia","GA","Muscogee County","13","215","drugdeathrate_est","2017","13.2"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2003","7.3"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2004","7.6"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2005","8.5"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2006","9.5"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2007","10.5"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2008","8.3"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2009","11.3"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2010","9.7"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2011","12.4"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2012","10.4"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2013","12"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2014","11"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2015","12.6"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2016","14.4"
"Georgia","GA","Newton County","13","217","drugdeathrate_est","2017","15.7"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2003","7.5"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2004","8.2"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2005","8.1"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2006","10.5"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2007","10.7"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2008","9.9"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2009","10"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2010","10.3"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2011","13.1"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2012","11.2"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2013","12"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2014","13"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2015","13"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2016","16.3"
"Georgia","GA","Oconee County","13","219","drugdeathrate_est","2017","15.3"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2003","8.3"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2004","8.8"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2005","9.6"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2006","11"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2007","14.1"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2008","11.3"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2009","11.4"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2010","12.3"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2011","13.1"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2012","14"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2013","14.1"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2014","13.7"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2015","15.4"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2016","18.9"
"Georgia","GA","Oglethorpe County","13","221","drugdeathrate_est","2017","18.6"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2003","8.8"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2004","10.5"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2005","9.9"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2006","13.9"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2007","13.9"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2008","13.4"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2009","15"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2010","19.2"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2011","15"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2012","16.6"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2013","12.6"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2014","19"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2015","16.7"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2016","20.4"
"Georgia","GA","Paulding County","13","223","drugdeathrate_est","2017","17.5"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2003","7.1"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2004","7.5"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2005","8.4"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2006","10.1"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2007","10.5"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2008","10.2"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2009","10.4"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2010","12"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2011","12.2"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2012","11.9"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2013","12.6"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2014","13.1"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2015","13.8"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2016","14.4"
"Georgia","GA","Peach County","13","225","drugdeathrate_est","2017","15.3"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2003","9.6"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2004","10.1"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2005","11.6"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2006","11.1"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2007","12.4"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2008","12.6"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2009","12.8"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2010","16.4"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2011","13.9"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2012","14.3"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2013","14.9"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2014","16.7"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2015","16.1"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2016","19.3"
"Georgia","GA","Pickens County","13","227","drugdeathrate_est","2017","23.2"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2003","9.2"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2004","9.7"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2005","11.2"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2006","12.1"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2007","12.1"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2008","12.8"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2009","13"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2010","12.4"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2011","14.2"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2012","13.5"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2013","14.1"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2014","17.8"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2015","15.4"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2016","19.4"
"Georgia","GA","Pierce County","13","229","drugdeathrate_est","2017","18.5"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2003","7.2"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2004","7.6"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2005","8.1"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2006","9.1"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2007","9.5"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2008","10.3"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2009","9.8"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2010","10.1"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2011","11.6"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2012","11.5"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2013","11.1"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2014","11.7"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2015","13.1"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2016","14.3"
"Georgia","GA","Pike County","13","231","drugdeathrate_est","2017","15.9"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2003","11.2"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2004","13.1"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2005","13.4"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2006","14.3"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2007","15.8"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2008","15"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2009","15.2"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2010","17.8"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2011","17.6"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2012","16.3"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2013","16.9"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2014","17.1"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2015","20.1"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2016","21.5"
"Georgia","GA","Polk County","13","233","drugdeathrate_est","2017","23.2"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2003","7.5"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2004","7.8"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2005","8.4"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2006","10"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2007","10.4"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2008","10.2"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2009","10.4"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2010","10.8"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2011","11.4"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2012","11.5"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2013","13.3"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2014","12.8"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2015","14.1"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2016","15.4"
"Georgia","GA","Pulaski County","13","235","drugdeathrate_est","2017","17.8"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2003","7.8"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2004","7.9"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2005","8.4"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2006","9.8"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2007","10.8"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2008","11"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2009","11"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2010","11.3"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2011","11.6"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2012","12.4"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2013","15"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2014","13.6"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2015","13.5"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2016","14.7"
"Georgia","GA","Putnam County","13","237","drugdeathrate_est","2017","16.3"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2003","6.4"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2004","7.1"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2005","7.6"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2006","8.6"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2007","8.7"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2008","8.9"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2009","9"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2010","9.3"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2011","10"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2012","9.8"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2013","10.7"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2014","10.9"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2015","11.9"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2016","13.6"
"Georgia","GA","Quitman County","13","239","drugdeathrate_est","2017","14.6"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2003","12.3"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2004","14.1"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2005","13.3"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2006","16.1"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2007","17.4"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2008","16.5"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2009","19.4"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2010","17.9"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2011","19.7"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2012","18.1"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2013","19.6"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2014","22.1"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2015","23"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2016","24.9"
"Georgia","GA","Rabun County","13","241","drugdeathrate_est","2017","29.4"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2003","6.2"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2004","6.6"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2005","7.1"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2006","8"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2007","8.4"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2008","8.6"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2009","8.7"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2010","9"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2011","9.6"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2012","9.5"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2013","10"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2014","10.5"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2015","11.5"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2016","13.2"
"Georgia","GA","Randolph County","13","243","drugdeathrate_est","2017","14.3"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2003","8.5"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2004","8.8"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2005","8.8"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2006","11.8"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2007","10.8"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2008","11.4"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2009","12.2"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2010","16.2"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2011","12.8"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2012","14.6"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2013","11.7"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2014","13.8"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2015","19.7"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2016","21.6"
"Georgia","GA","Richmond County","13","245","drugdeathrate_est","2017","24.9"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2003","9.3"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2004","7.2"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2005","8.1"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2006","10.4"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2007","11"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2008","9.8"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2009","9.6"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2010","10.5"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2011","11.7"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2012","11.9"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2013","11.9"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2014","12.3"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2015","13"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2016","16.3"
"Georgia","GA","Rockdale County","13","247","drugdeathrate_est","2017","14.8"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2003","6.8"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2004","7"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2005","7.5"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2006","8.5"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2007","8.9"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2008","9.1"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2009","9.3"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2010","9.6"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2011","10.2"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2012","10.4"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2013","10.6"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2014","11.2"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2015","12.2"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2016","14"
"Georgia","GA","Schley County","13","249","drugdeathrate_est","2017","15"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2003","7"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2004","7.4"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2005","8"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2006","9.3"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2007","10.1"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2008","9.8"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2009","10"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2010","10.9"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2011","11.1"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2012","11"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2013","11.6"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2014","11.6"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2015","12.6"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2016","14.3"
"Georgia","GA","Screven County","13","251","drugdeathrate_est","2017","15.3"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2003","6.7"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2004","7.1"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2005","7.7"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2006","8.7"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2007","9.1"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2008","9.3"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2009","9.4"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2010","9.9"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2011","11.5"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2012","10.3"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2013","11.8"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2014","12"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2015","12.4"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2016","14.4"
"Georgia","GA","Seminole County","13","253","drugdeathrate_est","2017","16.6"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2003","7.8"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2004","10.4"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2005","8.4"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2006","10.6"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2007","11.3"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2008","12.2"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2009","12.3"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2010","11.1"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2011","11.7"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2012","15.9"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2013","12.8"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2014","13.8"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2015","17"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2016","16.6"
"Georgia","GA","Spalding County","13","255","drugdeathrate_est","2017","17.4"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2003","11.3"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2004","12"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2005","12.7"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2006","14.7"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2007","17.7"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2008","16.7"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2009","17.6"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2010","16.2"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2011","18.5"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2012","19.6"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2013","17.1"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2014","19.9"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2015","20.7"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2016","23.1"
"Georgia","GA","Stephens County","13","257","drugdeathrate_est","2017","22"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2003","6.3"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2004","6.7"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2005","7.2"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2006","8.2"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2007","8.8"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2008","8.8"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2009","9.1"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2010","9.2"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2011","9.8"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2012","9.7"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2013","10.2"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2014","10.7"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2015","12"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2016","14.3"
"Georgia","GA","Stewart County","13","259","drugdeathrate_est","2017","14.5"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2003","6"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2004","6.3"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2005","6.8"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2006","8.5"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2007","8.2"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2008","9.1"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2009","9.3"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2010","9.6"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2011","10.2"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2012","9.2"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2013","9.2"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2014","10.1"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2015","10.5"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2016","11.9"
"Georgia","GA","Sumter County","13","261","drugdeathrate_est","2017","13.1"
"Georgia","GA","Talbot County","13","263","drugdeathrate_est","2003","7"
"Georgia","GA","Talbot County","13","263","drugdeathrate_est","2004","7.2"
"Georgia","GA","Talbot County","13","263","drugdeathrate_est","2005","7.8"
"Georgia","GA","Talbot County","13","263","drugdeathrate_est","2006","8.8"
"Georgia","GA","Talbot County","13","263","drugdeathrate_est","2007","9.2"
"Georgia","GA","Talbot County","13","263","drugdeathrate_est","2008","9.6"
"Georgia","GA","Talbot County","13","263","drugdeathrate_est","2009","9.8"
"Georgia","GA","Talbot County","13","263","drugdeathrate_est","2010","10.1"
