"STATE","STATEABBREVIATION","COUNTY","STATEFP","COUNTYFP","INDICATOR","YEAR","VALUE"
"Arkansas","AR","Clark County","05","019","drugdeathrate","2014",""
"Arkansas","AR","Hempstead County","05","057","drugdeathrate","2014",""
"Arkansas","AR","Cleveland County","05","025","drugdeathrate","2014",""
"Arkansas","AR","Poinsett County","05","111","drugdeathrate","2014",""
"Arkansas","AR","Cross County","05","037","drugdeathrate","2014",""
"Arkansas","AR","Fulton County","05","049","drugdeathrate","2014",""
"Arkansas","AR","Drew County","05","043","drugdeathrate","2014",""
"Arkansas","AR","Lawrence County","05","075","drugdeathrate","2014",""
"Arkansas","AR","Izard County","05","065","drugdeathrate","2014",""
"Arkansas","AR","Jackson County","05","067","drugdeathrate","2014",""
"Arkansas","AR","Pike County","05","109","drugdeathrate","2014",""
"Arkansas","AR","Crawford County","05","033","drugdeathrate","2014",""
"Arkansas","AR","Desha County","05","041","drugdeathrate","2014",""
"Arkansas","AR","Madison County","05","087","drugdeathrate","2014",""
"Arkansas","AR","Monroe County","05","095","drugdeathrate","2014",""
"Arkansas","AR","Woodruff County","05","147","drugdeathrate","2014",""
"Arkansas","AR","Faulkner County","05","045","drugdeathrate","2014",""
"Arkansas","AR","Pulaski County","05","119","drugdeathrate","2014","13.8"
"Arkansas","AR","Garland County","05","051","drugdeathrate","2014","26.7"
"Arkansas","AR","Marion County","05","089","drugdeathrate","2014",""
"Arkansas","AR","Van Buren County","05","141","drugdeathrate","2014",""
"Arkansas","AR","Howard County","05","061","drugdeathrate","2014",""
"Arkansas","AR","Sebastian County","05","131","drugdeathrate","2014",""
"Arkansas","AR","Lafayette County","05","073","drugdeathrate","2014",""
"Arkansas","AR","Independence County","05","063","drugdeathrate","2014",""
"Arkansas","AR","Crittenden County","05","035","drugdeathrate","2014",""
"Arkansas","AR","Calhoun County","05","013","drugdeathrate","2014",""
"Arkansas","AR","Newton County","05","101","drugdeathrate","2014",""
"Arkansas","AR","Logan County","05","083","drugdeathrate","2014",""
"Arkansas","AR","Perry County","05","105","drugdeathrate","2014",""
"Arkansas","AR","Arkansas County","05","001","drugdeathrate","2014",""
"Arkansas","AR","Benton County","05","007","drugdeathrate","2014","14.4"
"Arkansas","AR","Sevier County","05","133","drugdeathrate","2014",""
"Arkansas","AR","Grant County","05","053","drugdeathrate","2014",""
"Arkansas","AR","Lonoke County","05","085","drugdeathrate","2014",""
"Arkansas","AR","Hot Spring County","05","059","drugdeathrate","2014",""
"Arkansas","AR","Prairie County","05","117","drugdeathrate","2014",""
"Arkansas","AR","Ouachita County","05","103","drugdeathrate","2014",""
"Arkansas","AR","Searcy County","05","129","drugdeathrate","2014",""
"Arkansas","AR","Boone County","05","009","drugdeathrate","2014",""
"Arkansas","AR","Washington County","05","143","drugdeathrate","2014","9.1"
"Arkansas","AR","Polk County","05","113","drugdeathrate","2014",""
"Arkansas","AR","Sharp County","05","135","drugdeathrate","2014",""
"Arkansas","AR","Dallas County","05","039","drugdeathrate","2014",""
"Arkansas","AR","Randolph County","05","121","drugdeathrate","2014",""
"Arkansas","AR","Columbia County","05","027","drugdeathrate","2014",""
"Arkansas","AR","Johnson County","05","071","drugdeathrate","2014",""
"Arkansas","AR","Saline County","05","125","drugdeathrate","2014",""
"Arkansas","AR","White County","05","145","drugdeathrate","2014",""
"Arkansas","AR","Carroll County","05","015","drugdeathrate","2014",""
"Arkansas","AR","Craighead County","05","031","drugdeathrate","2014",""
"Arkansas","AR","Baxter County","05","005","drugdeathrate","2014",""
"Arkansas","AR","Lee County","05","077","drugdeathrate","2014",""
"Arkansas","AR","St. Francis County","05","123","drugdeathrate","2014",""
"Arkansas","AR","Nevada County","05","099","drugdeathrate","2014",""
"Arkansas","AR","Pope County","05","115","drugdeathrate","2014",""
"Arkansas","AR","Montgomery County","05","097","drugdeathrate","2014",""
"Arkansas","AR","Yell County","05","149","drugdeathrate","2014",""
"Arkansas","AR","Miller County","05","091","drugdeathrate","2014",""
"Arkansas","AR","Clay County","05","021","drugdeathrate","2014",""
"Arkansas","AR","Stone County","05","137","drugdeathrate","2014",""
"Arkansas","AR","Union County","05","139","drugdeathrate","2014",""
"Arkansas","AR","Scott County","05","127","drugdeathrate","2014",""
"Arkansas","AR","Chicot County","05","017","drugdeathrate","2014",""
"Arkansas","AR","Greene County","05","055","drugdeathrate","2014",""
"Arkansas","AR","Bradley County","05","011","drugdeathrate","2014",""
"Arkansas","AR","Lincoln County","05","079","drugdeathrate","2014",""
"Arkansas","AR","Mississippi County","05","093","drugdeathrate","2014",""
"Arkansas","AR","Ashley County","05","003","drugdeathrate","2014",""
"Arkansas","AR","Cleburne County","05","023","drugdeathrate","2014",""
"Arkansas","AR","Conway County","05","029","drugdeathrate","2014",""
"Arkansas","AR","Sebastian County","05","131","drugdeathrate","2015","15.7"
"Arkansas","AR","Lawrence County","05","075","drugdeathrate","2015",""
"Arkansas","AR","Baxter County","05","005","drugdeathrate","2015",""
"Arkansas","AR","Montgomery County","05","097","drugdeathrate","2015",""
"Arkansas","AR","Madison County","05","087","drugdeathrate","2015",""
"Arkansas","AR","Crawford County","05","033","drugdeathrate","2015",""
"Arkansas","AR","Phillips County","05","107","drugdeathrate","2015",""
"Arkansas","AR","Nevada County","05","099","drugdeathrate","2015",""
"Arkansas","AR","Calhoun County","05","013","drugdeathrate","2015",""
"Arkansas","AR","Logan County","05","083","drugdeathrate","2015",""
"Arkansas","AR","Benton County","05","007","drugdeathrate","2015","14.8"
"Arkansas","AR","Greene County","05","055","drugdeathrate","2015",""
"Arkansas","AR","Cleveland County","05","025","drugdeathrate","2015",""
"Arkansas","AR","Izard County","05","065","drugdeathrate","2015",""
"Arkansas","AR","Marion County","05","089","drugdeathrate","2015",""
"Arkansas","AR","Ouachita County","05","103","drugdeathrate","2015",""
"Arkansas","AR","Monroe County","05","095","drugdeathrate","2015",""
"Arkansas","AR","Lee County","05","077","drugdeathrate","2015",""
"Arkansas","AR","Saline County","05","125","drugdeathrate","2015",""
"Arkansas","AR","Woodruff County","05","147","drugdeathrate","2015",""
"Arkansas","AR","Jefferson County","05","069","drugdeathrate","2015",""
"Arkansas","AR","Yell County","05","149","drugdeathrate","2015",""
"Arkansas","AR","Ashley County","05","003","drugdeathrate","2015",""
"Arkansas","AR","Sevier County","05","133","drugdeathrate","2015",""
"Arkansas","AR","Drew County","05","043","drugdeathrate","2015",""
"Arkansas","AR","Randolph County","05","121","drugdeathrate","2015",""
"Arkansas","AR","Union County","05","139","drugdeathrate","2015",""
"Arkansas","AR","Searcy County","05","129","drugdeathrate","2015",""
"Arkansas","AR","Columbia County","05","027","drugdeathrate","2015",""
"Arkansas","AR","Van Buren County","05","141","drugdeathrate","2015",""
"Arkansas","AR","Prairie County","05","117","drugdeathrate","2015",""
"Arkansas","AR","Perry County","05","105","drugdeathrate","2015",""
"Arkansas","AR","Little River County","05","081","drugdeathrate","2015",""
"Arkansas","AR","Pulaski County","05","119","drugdeathrate","2015","11.5"
"Arkansas","AR","Polk County","05","113","drugdeathrate","2015",""
"Arkansas","AR","Hot Spring County","05","059","drugdeathrate","2015",""
"Arkansas","AR","Miller County","05","091","drugdeathrate","2015",""
"Arkansas","AR","Scott County","05","127","drugdeathrate","2015",""
"Arkansas","AR","Chicot County","05","017","drugdeathrate","2015",""
"Arkansas","AR","Crittenden County","05","035","drugdeathrate","2015",""
"Arkansas","AR","Pope County","05","115","drugdeathrate","2015",""
"Arkansas","AR","St. Francis County","05","123","drugdeathrate","2015",""
"Arkansas","AR","Johnson County","05","071","drugdeathrate","2015",""
"Arkansas","AR","Clay County","05","021","drugdeathrate","2015",""
"Arkansas","AR","Dallas County","05","039","drugdeathrate","2015",""
"Arkansas","AR","White County","05","145","drugdeathrate","2015",""
"Arkansas","AR","Franklin County","05","047","drugdeathrate","2015",""
"Arkansas","AR","Cross County","05","037","drugdeathrate","2015",""
"Arkansas","AR","Stone County","05","137","drugdeathrate","2015",""
"Arkansas","AR","Carroll County","05","015","drugdeathrate","2015",""
"Arkansas","AR","Hempstead County","05","057","drugdeathrate","2015",""
"Arkansas","AR","Sharp County","05","135","drugdeathrate","2015",""
"Arkansas","AR","Newton County","05","101","drugdeathrate","2015",""
"Arkansas","AR","Conway County","05","029","drugdeathrate","2015",""
"Arkansas","AR","Fulton County","05","049","drugdeathrate","2015",""
"Arkansas","AR","Lincoln County","05","079","drugdeathrate","2015",""
"Arkansas","AR","Faulkner County","05","045","drugdeathrate","2015",""
"Arkansas","AR","Grant County","05","053","drugdeathrate","2015",""
"Arkansas","AR","Arkansas County","05","001","drugdeathrate","2015",""
"Arkansas","AR","Garland County","05","051","drugdeathrate","2015","26.8"
"Arkansas","AR","Pike County","05","109","drugdeathrate","2015",""
"Arkansas","AR","Washington County","05","143","drugdeathrate","2015","8.9"
"Arkansas","AR","Poinsett County","05","111","drugdeathrate","2015",""
"Arkansas","AR","Independence County","05","063","drugdeathrate","2015",""
"Arkansas","AR","Clark County","05","019","drugdeathrate","2015",""
"Arkansas","AR","Lafayette County","05","073","drugdeathrate","2015",""
"Arkansas","AR","Lonoke County","05","085","drugdeathrate","2015",""
"Arkansas","AR","Boone County","05","009","drugdeathrate","2015",""
"Arkansas","AR","Desha County","05","041","drugdeathrate","2015",""
"Arkansas","AR","Cleburne County","05","023","drugdeathrate","2015",""
"Arkansas","AR","Jackson County","05","067","drugdeathrate","2015",""
"Arkansas","AR","Mississippi County","05","093","drugdeathrate","2015",""
"Arkansas","AR","Howard County","05","061","drugdeathrate","2015",""
"Arkansas","AR","Bradley County","05","011","drugdeathrate","2015",""
"Arkansas","AR","Craighead County","05","031","drugdeathrate","2015",""
"Arkansas","AR","Lincoln County","05","079","drugdeathrate","2016",""
"Arkansas","AR","Calhoun County","05","013","drugdeathrate","2016",""
"Arkansas","AR","Drew County","05","043","drugdeathrate","2016",""
"Arkansas","AR","St. Francis County","05","123","drugdeathrate","2016",""
"Arkansas","AR","Jefferson County","05","069","drugdeathrate","2016",""
"Arkansas","AR","Ashley County","05","003","drugdeathrate","2016",""
"Arkansas","AR","Cleburne County","05","023","drugdeathrate","2016",""
"Arkansas","AR","Clay County","05","021","drugdeathrate","2016",""
"Arkansas","AR","Craighead County","05","031","drugdeathrate","2016",""
"Arkansas","AR","Cross County","05","037","drugdeathrate","2016",""
"Arkansas","AR","Ouachita County","05","103","drugdeathrate","2016",""
"Arkansas","AR","Sebastian County","05","131","drugdeathrate","2016","19.6"
"Arkansas","AR","Madison County","05","087","drugdeathrate","2016",""
"Arkansas","AR","Pike County","05","109","drugdeathrate","2016",""
"Arkansas","AR","Van Buren County","05","141","drugdeathrate","2016",""
"Arkansas","AR","Pulaski County","05","119","drugdeathrate","2016","14"
"Arkansas","AR","Clark County","05","019","drugdeathrate","2016",""
"Arkansas","AR","Randolph County","05","121","drugdeathrate","2016",""
"Arkansas","AR","Jackson County","05","067","drugdeathrate","2016",""
"Arkansas","AR","Carroll County","05","015","drugdeathrate","2016",""
"Arkansas","AR","Phillips County","05","107","drugdeathrate","2016",""
"Arkansas","AR","Izard County","05","065","drugdeathrate","2016",""
"Arkansas","AR","Arkansas County","05","001","drugdeathrate","2016",""
"Arkansas","AR","Sevier County","05","133","drugdeathrate","2016",""
"Arkansas","AR","Scott County","05","127","drugdeathrate","2016",""
"Arkansas","AR","Sharp County","05","135","drugdeathrate","2016",""
"Arkansas","AR","Garland County","05","051","drugdeathrate","2016","23.6"
"Arkansas","AR","Searcy County","05","129","drugdeathrate","2016",""
"Arkansas","AR","Crittenden County","05","035","drugdeathrate","2016",""
"Arkansas","AR","Stone County","05","137","drugdeathrate","2016",""
"Arkansas","AR","Desha County","05","041","drugdeathrate","2016",""
"Arkansas","AR","Hot Spring County","05","059","drugdeathrate","2016",""
"Arkansas","AR","Chicot County","05","017","drugdeathrate","2016",""
"Arkansas","AR","Yell County","05","149","drugdeathrate","2016",""
"Arkansas","AR","Crawford County","05","033","drugdeathrate","2016",""
"Arkansas","AR","Nevada County","05","099","drugdeathrate","2016",""
"Arkansas","AR","Grant County","05","053","drugdeathrate","2016",""
"Arkansas","AR","Newton County","05","101","drugdeathrate","2016",""
"Arkansas","AR","Benton County","05","007","drugdeathrate","2016","15.1"
"Arkansas","AR","Baxter County","05","005","drugdeathrate","2016",""
"Arkansas","AR","Union County","05","139","drugdeathrate","2016",""
"Arkansas","AR","Poinsett County","05","111","drugdeathrate","2016",""
"Arkansas","AR","Cleveland County","05","025","drugdeathrate","2016",""
"Arkansas","AR","Dallas County","05","039","drugdeathrate","2016",""
"Arkansas","AR","Faulkner County","05","045","drugdeathrate","2016",""
"Arkansas","AR","Little River County","05","081","drugdeathrate","2016",""
"Arkansas","AR","Greene County","05","055","drugdeathrate","2016",""
"Arkansas","AR","Howard County","05","061","drugdeathrate","2016",""
"Arkansas","AR","Prairie County","05","117","drugdeathrate","2016",""
"Arkansas","AR","Pope County","05","115","drugdeathrate","2016",""
"Arkansas","AR","Lee County","05","077","drugdeathrate","2016",""
"Arkansas","AR","Mississippi County","05","093","drugdeathrate","2016",""
"Arkansas","AR","Woodruff County","05","147","drugdeathrate","2016",""
"Arkansas","AR","Boone County","05","009","drugdeathrate","2016",""
"Arkansas","AR","Saline County","05","125","drugdeathrate","2016",""
"Arkansas","AR","Fulton County","05","049","drugdeathrate","2016",""
"Arkansas","AR","Lafayette County","05","073","drugdeathrate","2016",""
"Arkansas","AR","Columbia County","05","027","drugdeathrate","2016",""
"Arkansas","AR","Bradley County","05","011","drugdeathrate","2016",""
"Arkansas","AR","Marion County","05","089","drugdeathrate","2016",""
"Arkansas","AR","Lawrence County","05","075","drugdeathrate","2016",""
"Arkansas","AR","Perry County","05","105","drugdeathrate","2016",""
"Arkansas","AR","White County","05","145","drugdeathrate","2016",""
"Arkansas","AR","Monroe County","05","095","drugdeathrate","2016",""
"Arkansas","AR","Hempstead County","05","057","drugdeathrate","2016",""
"Arkansas","AR","Johnson County","05","071","drugdeathrate","2016",""
"Arkansas","AR","Miller County","05","091","drugdeathrate","2016",""
"Arkansas","AR","Lonoke County","05","085","drugdeathrate","2016",""
"Arkansas","AR","Independence County","05","063","drugdeathrate","2016",""
"Arkansas","AR","Logan County","05","083","drugdeathrate","2016",""
"Arkansas","AR","Conway County","05","029","drugdeathrate","2016",""
"Arkansas","AR","Montgomery County","05","097","drugdeathrate","2016",""
"Arkansas","AR","Franklin County","05","047","drugdeathrate","2016",""
"Arkansas","AR","Polk County","05","113","drugdeathrate","2016",""
"Arkansas","AR","Washington County","05","143","drugdeathrate","2016",""
"Arkansas","AR","Calhoun County","05","013","drugdeathrate","2017",""
"Arkansas","AR","Greene County","05","055","drugdeathrate","2017",""
"Arkansas","AR","Jackson County","05","067","drugdeathrate","2017",""
"Arkansas","AR","Johnson County","05","071","drugdeathrate","2017",""
"Arkansas","AR","Sevier County","05","133","drugdeathrate","2017",""
"Arkansas","AR","Stone County","05","137","drugdeathrate","2017",""
"Arkansas","AR","Benton County","05","007","drugdeathrate","2017","11.6"
"Arkansas","AR","Franklin County","05","047","drugdeathrate","2017",""
"Arkansas","AR","Garland County","05","051","drugdeathrate","2017","35.5"
"Arkansas","AR","White County","05","145","drugdeathrate","2017",""
"Arkansas","AR","Madison County","05","087","drugdeathrate","2017",""
"Arkansas","AR","Desha County","05","041","drugdeathrate","2017",""
"Arkansas","AR","Lee County","05","077","drugdeathrate","2017",""
"Arkansas","AR","Cross County","05","037","drugdeathrate","2017",""
"Arkansas","AR","Marion County","05","089","drugdeathrate","2017",""
"Arkansas","AR","Baxter County","05","005","drugdeathrate","2017",""
"Arkansas","AR","Dallas County","05","039","drugdeathrate","2017",""
"Arkansas","AR","Miller County","05","091","drugdeathrate","2017",""
"Arkansas","AR","Hot Spring County","05","059","drugdeathrate","2017",""
"Arkansas","AR","Crawford County","05","033","drugdeathrate","2017",""
"Arkansas","AR","Lincoln County","05","079","drugdeathrate","2017",""
"Arkansas","AR","Pulaski County","05","119","drugdeathrate","2017","17.8"
"Arkansas","AR","Washington County","05","143","drugdeathrate","2017",""
"Arkansas","AR","Grant County","05","053","drugdeathrate","2017",""
"Arkansas","AR","Randolph County","05","121","drugdeathrate","2017",""
"Arkansas","AR","Searcy County","05","129","drugdeathrate","2017",""
"Arkansas","AR","Fulton County","05","049","drugdeathrate","2017",""
"Arkansas","AR","Perry County","05","105","drugdeathrate","2017",""
"Arkansas","AR","Sebastian County","05","131","drugdeathrate","2017",""
"Arkansas","AR","Howard County","05","061","drugdeathrate","2017",""
"Arkansas","AR","Carroll County","05","015","drugdeathrate","2017",""
"Arkansas","AR","Monroe County","05","095","drugdeathrate","2017",""
"Arkansas","AR","Prairie County","05","117","drugdeathrate","2017",""
"Arkansas","AR","Jefferson County","05","069","drugdeathrate","2017",""
"Arkansas","AR","Conway County","05","029","drugdeathrate","2017",""
"Arkansas","AR","Poinsett County","05","111","drugdeathrate","2017",""
"Arkansas","AR","Clark County","05","019","drugdeathrate","2017",""
"Arkansas","AR","St. Francis County","05","123","drugdeathrate","2017",""
"Arkansas","AR","Polk County","05","113","drugdeathrate","2017",""
"Arkansas","AR","Lafayette County","05","073","drugdeathrate","2017",""
"Arkansas","AR","Drew County","05","043","drugdeathrate","2017",""
"Arkansas","AR","Cleburne County","05","023","drugdeathrate","2017",""
"Arkansas","AR","Pope County","05","115","drugdeathrate","2017",""
"Arkansas","AR","Newton County","05","101","drugdeathrate","2017",""
"Arkansas","AR","Chicot County","05","017","drugdeathrate","2017",""
"Arkansas","AR","Lawrence County","05","075","drugdeathrate","2017",""
"Arkansas","AR","Ashley County","05","003","drugdeathrate","2017",""
"Arkansas","AR","Clay County","05","021","drugdeathrate","2017",""
"Arkansas","AR","Saline County","05","125","drugdeathrate","2017","25.1"
"Arkansas","AR","Cleveland County","05","025","drugdeathrate","2017",""
"Arkansas","AR","Logan County","05","083","drugdeathrate","2017",""
"Arkansas","AR","Crittenden County","05","035","drugdeathrate","2017",""
"Arkansas","AR","Ouachita County","05","103","drugdeathrate","2017",""
"Arkansas","AR","Van Buren County","05","141","drugdeathrate","2017",""
"Arkansas","AR","Faulkner County","05","045","drugdeathrate","2017",""
"Arkansas","AR","Izard County","05","065","drugdeathrate","2017",""
"Arkansas","AR","Yell County","05","149","drugdeathrate","2017",""
"Arkansas","AR","Union County","05","139","drugdeathrate","2017",""
"Arkansas","AR","Pike County","05","109","drugdeathrate","2017",""
"Arkansas","AR","Little River County","05","081","drugdeathrate","2017",""
"Arkansas","AR","Mississippi County","05","093","drugdeathrate","2017",""
"Arkansas","AR","Boone County","05","009","drugdeathrate","2017",""
"Arkansas","AR","Arkansas County","05","001","drugdeathrate","2017",""
"Arkansas","AR","Bradley County","05","011","drugdeathrate","2017",""
"Arkansas","AR","Scott County","05","127","drugdeathrate","2017",""
"Arkansas","AR","Craighead County","05","031","drugdeathrate","2017",""
"Arkansas","AR","Hempstead County","05","057","drugdeathrate","2017",""
"Arkansas","AR","Nevada County","05","099","drugdeathrate","2017",""
"Arkansas","AR","Montgomery County","05","097","drugdeathrate","2017",""
"Arkansas","AR","Columbia County","05","027","drugdeathrate","2017",""
"Arkansas","AR","Independence County","05","063","drugdeathrate","2017",""
"Arkansas","AR","Sharp County","05","135","drugdeathrate","2017",""
"Arkansas","AR","Lonoke County","05","085","drugdeathrate","2017",""
"Arkansas","AR","Woodruff County","05","147","drugdeathrate","2017",""
"Arkansas","AR","Phillips County","05","107","drugdeathrate","2017",""
"California","CA","Ventura County","06","111","drugdeathrate","2010","11.7"
"California","CA","Santa Barbara County","06","083","drugdeathrate","2010","11.3"
"California","CA","Los Angeles County","06","037","drugdeathrate","2010","7.1"
"California","CA","Shasta County","06","089","drugdeathrate","2010","27.6"
"California","CA","Orange County","06","059","drugdeathrate","2010","10.4"
"California","CA","Colusa County","06","011","drugdeathrate","2010",""
"California","CA","Nevada County","06","057","drugdeathrate","2010",""
"California","CA","Mono County","06","051","drugdeathrate","2010",""
"California","CA","Modoc County","06","049","drugdeathrate","2010",""
"California","CA","Glenn County","06","021","drugdeathrate","2010",""
"California","CA","Contra Costa County","06","013","drugdeathrate","2010","8.9"
"California","CA","San Luis Obispo County","06","079","drugdeathrate","2010","14.8"
"California","CA","Butte County","06","007","drugdeathrate","2010","38.6"
"California","CA","Tulare County","06","107","drugdeathrate","2010","5.9"
"California","CA","Kings County","06","031","drugdeathrate","2010",""
"California","CA","San Francisco County","06","075","drugdeathrate","2010","21.1"
"California","CA","Riverside County","06","065","drugdeathrate","2010","11.6"
"California","CA","Santa Cruz County","06","087","drugdeathrate","2010","17.9"
"California","CA","Fresno County","06","019","drugdeathrate","2010","11.2"
"California","CA","Sutter County","06","101","drugdeathrate","2010",""
"California","CA","Monterey County","06","053","drugdeathrate","2010","10.4"
"California","CA","Solano County","06","095","drugdeathrate","2010","12.6"
"California","CA","Sacramento County","06","067","drugdeathrate","2010","15.2"
"California","CA","Alameda County","06","001","drugdeathrate","2010","8.7"
"California","CA","Del Norte County","06","015","drugdeathrate","2010",""
"California","CA","Marin County","06","041","drugdeathrate","2010","13.9"
"California","CA","Sierra County","06","091","drugdeathrate","2010",""
"California","CA","Calaveras County","06","009","drugdeathrate","2010",""
"California","CA","San Joaquin County","06","077","drugdeathrate","2010","18.8"
"California","CA","Imperial County","06","025","drugdeathrate","2010",""
"California","CA","Madera County","06","039","drugdeathrate","2010","13.3"
"California","CA","Yolo County","06","113","drugdeathrate","2010",""
"California","CA","Sonoma County","06","097","drugdeathrate","2010","17.2"
"California","CA","Humboldt County","06","023","drugdeathrate","2010","35.7"
"California","CA","San Bernardino County","06","071","drugdeathrate","2010","6.6"
"California","CA","Lake County","06","033","drugdeathrate","2010","55.7"
"California","CA","Amador County","06","005","drugdeathrate","2010",""
"California","CA","Plumas County","06","063","drugdeathrate","2010",""
"California","CA","San Mateo County","06","081","drugdeathrate","2010","7.7"
"California","CA","Siskiyou County","06","093","drugdeathrate","2010",""
"California","CA","San Diego County","06","073","drugdeathrate","2010","11.9"
"California","CA","Mariposa County","06","043","drugdeathrate","2010",""
"California","CA","Merced County","06","047","drugdeathrate","2010","11.3"
"California","CA","Santa Clara County","06","085","drugdeathrate","2010","7.5"
"California","CA","Napa County","06","055","drugdeathrate","2010",""
"California","CA","Kern County","06","029","drugdeathrate","2010","16.7"
"California","CA","Stanislaus County","06","099","drugdeathrate","2010","17.5"
"California","CA","Trinity County","06","105","drugdeathrate","2010",""
"California","CA","Tehama County","06","103","drugdeathrate","2010",""
"California","CA","El Dorado County","06","017","drugdeathrate","2010","23.7"
"California","CA","Lassen County","06","035","drugdeathrate","2010",""
"California","CA","Placer County","06","061","drugdeathrate","2010","7.7"
"California","CA","Alpine County","06","003","drugdeathrate","2010",""
"California","CA","Inyo County","06","027","drugdeathrate","2010",""
"California","CA","Tuolumne County","06","109","drugdeathrate","2010",""
"California","CA","San Benito County","06","069","drugdeathrate","2010",""
"California","CA","Mendocino County","06","045","drugdeathrate","2010",""
"California","CA","Yuba County","06","115","drugdeathrate","2010",""
"California","CA","Los Angeles County","06","037","drugdeathrate","2011","6.9"
"California","CA","Amador County","06","005","drugdeathrate","2011",""
"California","CA","Orange County","06","059","drugdeathrate","2011","10.4"
"California","CA","Sonoma County","06","097","drugdeathrate","2011","10.2"
"California","CA","Marin County","06","041","drugdeathrate","2011","8.2"
"California","CA","Napa County","06","055","drugdeathrate","2011",""
"California","CA","Santa Barbara County","06","083","drugdeathrate","2011","9.8"
"California","CA","Sacramento County","06","067","drugdeathrate","2011","14.8"
"California","CA","Ventura County","06","111","drugdeathrate","2011","13.3"
"California","CA","San Bernardino County","06","071","drugdeathrate","2011","5.4"
"California","CA","San Francisco County","06","075","drugdeathrate","2011","23.9"
"California","CA","Fresno County","06","019","drugdeathrate","2011","9.5"
"California","CA","Imperial County","06","025","drugdeathrate","2011","13"
"California","CA","Shasta County","06","089","drugdeathrate","2011","29.8"
"California","CA","Riverside County","06","065","drugdeathrate","2011","11.3"
"California","CA","Santa Clara County","06","085","drugdeathrate","2011","8"
"California","CA","Butte County","06","007","drugdeathrate","2011","38.1"
"California","CA","Alpine County","06","003","drugdeathrate","2011",""
"California","CA","Placer County","06","061","drugdeathrate","2011","7.3"
"California","CA","El Dorado County","06","017","drugdeathrate","2011","19.3"
"California","CA","Mariposa County","06","043","drugdeathrate","2011",""
"California","CA","Yuba County","06","115","drugdeathrate","2011",""
"California","CA","Lassen County","06","035","drugdeathrate","2011",""
"California","CA","Solano County","06","095","drugdeathrate","2011","13.9"
"California","CA","Madera County","06","039","drugdeathrate","2011","15.7"
"California","CA","San Diego County","06","073","drugdeathrate","2011","13.2"
"California","CA","Alameda County","06","001","drugdeathrate","2011","11"
"California","CA","Santa Cruz County","06","087","drugdeathrate","2011","21.2"
"California","CA","Monterey County","06","053","drugdeathrate","2011","11.1"
"California","CA","Lake County","06","033","drugdeathrate","2011","52.9"
"California","CA","Modoc County","06","049","drugdeathrate","2011",""
"California","CA","Tuolumne County","06","109","drugdeathrate","2011",""
"California","CA","Kern County","06","029","drugdeathrate","2011","17.7"
"California","CA","Mono County","06","051","drugdeathrate","2011",""
"California","CA","San Mateo County","06","081","drugdeathrate","2011","9.1"
"California","CA","Merced County","06","047","drugdeathrate","2011","13.1"
"California","CA","Contra Costa County","06","013","drugdeathrate","2011","11.4"
"California","CA","Sutter County","06","101","drugdeathrate","2011",""
"California","CA","Colusa County","06","011","drugdeathrate","2011",""
"California","CA","Kings County","06","031","drugdeathrate","2011",""
"California","CA","Nevada County","06","057","drugdeathrate","2011",""
"California","CA","Siskiyou County","06","093","drugdeathrate","2011",""
"California","CA","Tulare County","06","107","drugdeathrate","2011","7.6"
"California","CA","Trinity County","06","105","drugdeathrate","2011",""
"California","CA","Calaveras County","06","009","drugdeathrate","2011",""
"California","CA","Yolo County","06","113","drugdeathrate","2011","9.9"
"California","CA","Mendocino County","06","045","drugdeathrate","2011",""
"California","CA","Humboldt County","06","023","drugdeathrate","2011","42.3"
"California","CA","San Joaquin County","06","077","drugdeathrate","2011","19.2"
"California","CA","Plumas County","06","063","drugdeathrate","2011",""
"California","CA","Sierra County","06","091","drugdeathrate","2011",""
"California","CA","San Benito County","06","069","drugdeathrate","2011",""
"California","CA","Glenn County","06","021","drugdeathrate","2011",""
"California","CA","San Luis Obispo County","06","079","drugdeathrate","2011","15.4"
"California","CA","Tehama County","06","103","drugdeathrate","2011",""
"California","CA","Del Norte County","06","015","drugdeathrate","2011",""
"California","CA","Inyo County","06","027","drugdeathrate","2011",""
"California","CA","Stanislaus County","06","099","drugdeathrate","2011","15.8"
"California","CA","Orange County","06","059","drugdeathrate","2012","10.4"
"California","CA","Amador County","06","005","drugdeathrate","2012",""
"California","CA","El Dorado County","06","017","drugdeathrate","2012","19.4"
"California","CA","Ventura County","06","111","drugdeathrate","2012","13.5"
"California","CA","Santa Clara County","06","085","drugdeathrate","2012","7.7"
"California","CA","Los Angeles County","06","037","drugdeathrate","2012","6.8"
"California","CA","Alpine County","06","003","drugdeathrate","2012",""
"California","CA","San Mateo County","06","081","drugdeathrate","2012","7.7"
"California","CA","Yolo County","06","113","drugdeathrate","2012","10.8"
"California","CA","Tulare County","06","107","drugdeathrate","2012","6.2"
"California","CA","Siskiyou County","06","093","drugdeathrate","2012",""
"California","CA","San Francisco County","06","075","drugdeathrate","2012","16.5"
"California","CA","Alameda County","06","001","drugdeathrate","2012","8.6"
"California","CA","Tuolumne County","06","109","drugdeathrate","2012",""
"California","CA","Sacramento County","06","067","drugdeathrate","2012","14.2"
"California","CA","Contra Costa County","06","013","drugdeathrate","2012","11.4"
"California","CA","Kern County","06","029","drugdeathrate","2012","18.6"
